"payment_id","customer_id","staff_id","rental_id","amount","payment_date"
"18380","575","1","1824","2.99","2022-05-12T11:55:38.820773"
"18381","575","2","1866","4.99","2022-05-10T08:26:11.902102"
"18382","576","1","1366","4.99","2022-05-18T07:08:49.589393"
"18385","576","2","2444","8.99","2022-05-11T05:50:30.056173"
"18390","577","2","3286","2.99","2022-05-25T09:32:24.554946"
"18393","578","2","2615","4.99","2022-05-03T06:37:33.768478"
"18394","578","1","3305","2.99","2022-05-02T22:15:04.87494"
"18402","582","1","1719","2.99","2022-05-30T00:17:58.457731"
"18403","582","1","2337","7.99","2022-05-09T03:39:35.914555"
"18417","586","1","1260","2.99","2022-05-12T07:50:13.288712"
"18426","588","1","2453","2.99","2022-05-08T22:20:42.086349"
"18435","590","2","2775","2.99","2022-05-30T09:38:14.934352"
"18436","590","1","2916","6.99","2022-05-08T16:54:11.090529"
"18439","591","2","3341","2.99","2022-05-29T04:29:20.443764"
"18452","594","1","1950","2.99","2022-05-30T22:40:02.966917"
"18454","594","2","2786","0.99","2022-05-19T07:13:51.262118"
"18461","597","1","2696","4.99","2022-05-27T22:26:19.990542"
"18465","599","2","3043","6.99","2022-05-23T04:37:09.675383"
"18470","202","1","3008","0.99","2022-05-31T10:33:25.976302"
"18491","208","1","1949","5.99","2022-05-24T11:19:29.579684"
"18499","1","1","2308","4.99","2022-05-23T13:58:26.753479"
"18500","1","2","2363","0.99","2022-05-20T13:29:21.18418"
"18510","4","2","1735","0.99","2022-05-07T17:09:28.172344"
"18517","5","2","3126","4.99","2022-05-06T00:31:19.12603"
"18524","7","1","2709","0.99","2022-05-10T05:36:32.757835"
"18530","9","2","3142","7.99","2022-05-07T14:59:14.392862"
"18548","13","1","2952","2.99","2022-05-15T07:49:11.018184"
"18549","13","1","3047","8.99","2022-05-11T18:41:36.917719"
"18564","18","1","2990","8.99","2022-05-24T15:16:42.947257"
"18567","19","2","3423","2.99","2022-05-06T15:13:36.864222"
"18572","21","2","2235","7.99","2022-05-06T04:12:59.716025"
"18587","24","2","2963","7.99","2022-05-01T17:03:11.482841"
"18598","26","2","2421","6.99","2022-05-10T12:51:05.19368"
"18601","27","1","1310","4.99","2022-05-29T23:56:05.661561"
"18603","27","2","1699","2.99","2022-05-02T19:57:37.965313"
"18616","29","1","2701","7.99","2022-05-27T02:30:15.307865"
"18620","29","1","3324","2.99","2022-05-05T12:26:43.586168"
"18625","31","2","1656","4.99","2022-05-28T02:48:25.584246"
"18627","31","1","2233","0.99","2022-05-19T10:26:29.730615"
"18631","31","1","2530","0.99","2022-05-09T07:48:04.995563"
"18635","31","1","3205","0.99","2022-05-27T23:01:29.478405"
"18641","33","2","3173","8.99","2022-05-04T08:29:50.215717"
"18646","35","1","1989","2.99","2022-05-13T23:23:26.590583"
"18649","35","1","2743","2.99","2022-05-03T23:57:26.121326"
"18650","35","2","3112","4.99","2022-05-14T01:16:38.486618"
"18651","36","2","2741","0.99","2022-05-29T16:29:34.433785"
"18656","38","1","2550","1.99","2022-05-20T00:06:53.091378"
"18657","38","2","2605","1.99","2022-05-01T04:17:32.34827"
"18669","40","1","3428","0.99","2022-05-06T00:49:23.463603"
"18670","41","1","2563","4.99","2022-05-08T13:20:57.220525"
"18672","42","2","1534","0.99","2022-05-06T11:55:23.026439"
"18680","44","2","2866","4.99","2022-05-10T17:23:34.470284"
"18682","45","2","1979","2.99","2022-05-27T00:42:50.794111"
"18686","46","1","1166","4.99","2022-05-22T22:12:14.413398"
"18694","47","1","2307","6.99","2022-05-14T21:48:40.899646"
"18698","49","1","1164","0.99","2022-05-26T23:24:11.921062"
"18703","50","1","1223","2.99","2022-05-17T03:59:28.805816"
"18706","50","2","3169","2.99","2022-05-09T11:23:10.976699"
"18714","53","1","2388","2.99","2022-05-28T16:26:17.07513"
"18717","53","2","3244","0.99","2022-05-11T20:04:26.809401"
"18723","55","2","2062","2.99","2022-05-04T23:50:31.707532"
"18726","55","1","3149","4.99","2022-05-22T00:03:37.586693"
"18743","60","2","2394","4.99","2022-05-01T20:50:16.79836"
"18747","62","2","3021","4.99","2022-05-14T16:24:59.230785"
"18752","64","2","1335","0.99","2022-05-27T22:54:30.789644"
"18755","65","1","3051","4.99","2022-05-05T04:38:08.245564"
"18767","68","2","1828","5.99","2022-05-11T19:51:54.049862"
"18782","74","2","2517","0.99","2022-05-24T17:28:10.269565"
"18793","76","2","2397","1.99","2022-05-17T01:59:44.929396"
"18794","76","1","2894","0.99","2022-05-07T14:25:41.710265"
"18795","76","2","3416","0.99","2022-05-18T20:40:13.112842"
"18804","79","2","3096","4.99","2022-05-21T01:00:27.939088"
"18805","79","2","3178","2.99","2022-05-01T12:15:06.672579"
"18820","83","2","3230","4.99","2022-05-22T16:44:53.499171"
"18821","84","2","1195","0.99","2022-05-14T11:41:49.70371"
"18836","86","1","2141","4.99","2022-05-20T00:45:46.365088"
"18839","86","2","3270","4.99","2022-05-21T00:08:37.180684"
"18840","87","2","1580","4.99","2022-05-24T18:09:57.325892"
"18841","87","1","1904","2.99","2022-05-17T07:41:41.35432"
"18842","87","2","2408","2.99","2022-05-19T13:12:49.278752"
"18849","89","2","1407","7.99","2022-05-06T20:38:57.1794"
"18853","90","2","2033","0.99","2022-05-08T14:59:45.709148"
"18856","91","1","1299","4.99","2022-05-08T22:04:28.740275"
"18864","93","1","3109","0.99","2022-05-22T21:30:03.10034"
"18872","95","2","3056","2.99","2022-05-16T18:35:32.831067"
"18874","96","1","1266","3.99","2022-05-06T06:51:19.978543"
"18890","99","1","1858","4.99","2022-05-28T06:37:11.938844"
"18897","102","2","2419","8.99","2022-05-03T13:59:55.572465"
"18898","103","2","1396","4.99","2022-05-13T11:19:02.500209"
"18903","104","1","2107","0.99","2022-05-02T18:14:02.755842"
"18905","104","2","3273","2.99","2022-05-17T09:43:06.282599"
"18908","105","2","2635","3.99","2022-05-28T21:31:01.828769"
"18935","112","1","1835","4.99","2022-05-27T14:57:29.720518"
"18943","113","1","3124","8.99","2022-05-01T18:22:45.357598"
"18950","115","2","1515","2.99","2022-05-08T17:37:46.865794"
"18952","116","2","1332","0.99","2022-05-28T16:50:52.165251"
"18958","117","1","1755","2.99","2022-05-30T08:22:58.454145"
"18963","119","1","1179","7.99","2022-05-25T13:41:29.18878"
"18967","120","1","1820","4.99","2022-05-20T04:31:05.109932"
"18972","121","1","1634","2.99","2022-05-05T19:32:56.566355"
"18975","122","2","1442","7.99","2022-05-19T06:57:34.515923"
"18980","122","2","2834","1.99","2022-05-22T14:25:56.41869"
"18994","127","2","2412","3.99","2022-05-06T19:10:58.277314"
"19005","130","2","2163","2.99","2022-05-30T07:35:30.081888"
"19012","132","1","2208","4.99","2022-05-06T23:53:58.992558"
"19016","132","1","3121","4.99","2022-05-28T07:38:07.873799"
"19020","133","2","3365","0.99","2022-05-04T08:35:00.821954"
"19024","134","1","3267","5.99","2022-05-17T00:06:17.444043"
"19027","135","2","2941","2.99","2022-05-09T10:24:11.266813"
"19031","137","2","3058","3.99","2022-05-22T07:35:49.312041"
"19055","144","1","1943","0.99","2022-05-24T08:52:39.042888"
"19067","146","1","2800","0.99","2022-05-08T01:57:04.660941"
"19080","149","2","1996","6.99","2022-05-14T20:49:49.803332"
"19083","149","2","2383","7.99","2022-05-18T02:15:13.459166"
"19093","153","1","2224","0.99","2022-05-13T10:40:26.317274"
"19100","155","2","1519","1.99","2022-05-11T18:15:29.300119"
"19102","155","1","2028","7.99","2022-05-06T08:07:08.875211"
"19115","159","1","2572","0.99","2022-05-21T15:28:48.09331"
"19118","160","2","2873","2.99","2022-05-17T21:26:01.951463"
"19122","162","1","2366","0.99","2022-05-31T22:25:03.419521"
"19127","163","2","2000","2.99","2022-05-23T05:02:50.722954"
"19146","169","1","3261","2.99","2022-05-19T09:59:33.25652"
"19162","173","2","3224","0.99","2022-05-05T08:51:31.124552"
"19192","179","1","2613","4.99","2022-05-16T18:57:01.4715"
"19196","181","1","2645","5.99","2022-05-17T21:52:37.136164"
"19199","182","2","1542","3.99","2022-05-14T11:11:05.288193"
"19201","182","2","2120","5.99","2022-05-09T12:45:15.737854"
"19204","183","2","2188","1.99","2022-05-10T17:35:26.040059"
"19216","186","2","2875","4.99","2022-05-01T07:18:24.29769"
"19217","186","1","3039","4.99","2022-05-24T14:45:28.808384"
"19219","187","2","1462","4.99","2022-05-25T03:52:54.958081"
"19223","187","1","2742","5.99","2022-05-26T10:49:54.539311"
"19226","188","2","1927","0.99","2022-05-01T07:09:32.276691"
"19227","188","1","2515","4.99","2022-05-27T14:14:21.600327"
"19239","191","2","1173","2.99","2022-05-16T15:58:57.833619"
"19242","191","2","1870","2.99","2022-05-17T15:42:18.672803"
"19249","193","2","2846","4.99","2022-05-25T09:55:38.578325"
"19250","193","2","2880","2.99","2022-05-19T22:03:33.056006"
"19265","197","2","1175","2.99","2022-05-31T22:19:17.260504"
"19274","199","1","1406","4.99","2022-05-25T06:27:11.121499"
"19278","200","2","1309","4.99","2022-05-31T13:03:53.350855"
"19285","201","1","2157","3.99","2022-05-13T06:17:19.473437"
"19292","209","1","2796","4.99","2022-05-07T22:25:43.673307"
"19298","212","2","1379","0.99","2022-05-19T05:37:14.501408"
"19307","213","2","2946","4.99","2022-05-28T17:31:16.858141"
"19309","213","1","3313","2.99","2022-05-04T02:49:10.774326"
"19314","215","2","1599","4.99","2022-05-14T23:14:57.990469"
"19318","215","1","3143","2.99","2022-05-25T08:34:19.455193"
"19329","218","1","2267","0.99","2022-05-26T09:54:26.350287"
"19343","224","1","2277","2.99","2022-05-15T16:23:50.05543"
"19346","226","2","3414","2.99","2022-05-19T06:18:14.800169"
"19351","227","2","3065","0.99","2022-05-25T21:37:19.910922"
"19352","228","2","2284","3.99","2022-05-19T17:36:14.362804"
"19353","228","2","2863","2.99","2022-05-20T02:58:35.018697"
"19354","228","2","2934","2.99","2022-05-28T18:55:10.701919"
"19365","230","1","2777","0.99","2022-05-28T04:21:42.913318"
"19372","233","2","2443","4.99","2022-05-13T11:53:34.256174"
"19376","234","2","1993","5.99","2022-05-02T02:52:01.119383"
"19385","236","2","2139","8.99","2022-05-11T18:02:13.694498"
"19388","236","2","2840","3.99","2022-05-23T10:33:36.76156"
"19390","236","2","3460","2.99","2022-05-23T05:25:03.233042"
"19399","239","1","1160","4.99","2022-05-07T05:08:10.967999"
"19406","240","2","2872","5.99","2022-05-20T21:37:21.012341"
"19420","243","2","2757","5.99","2022-05-31T10:58:37.120699"
"19427","246","2","1448","1.99","2022-05-07T15:16:26.497406"
"19432","247","1","2288","5.99","2022-05-26T20:19:47.806595"
"19438","249","2","2129","1.99","2022-05-31T09:34:22.258407"
"19445","252","2","2716","4.99","2022-05-09T20:30:58.924183"
"19450","253","1","2142","4.99","2022-05-20T18:44:13.286848"
"19452","253","2","2636","4.99","2022-05-10T14:27:32.471295"
"19454","254","2","1390","0.99","2022-05-27T10:28:10.581858"
"19457","254","2","2687","3.99","2022-05-31T14:53:56.28113"
"19459","255","1","1420","6.99","2022-05-29T18:30:12.434052"
"19465","256","2","2230","4.99","2022-05-27T14:33:14.747336"
"19487","261","1","1877","5.99","2022-05-07T05:15:22.779857"
"19493","262","1","2771","6.99","2022-05-15T09:20:02.197815"
"19496","263","2","2126","8.99","2022-05-29T13:56:14.043981"
"19504","265","1","2598","2.99","2022-05-24T00:02:18.64074"
"19513","267","1","2582","6.99","2022-05-17T05:05:00.738096"
"19526","267","2","15020","3.99","2022-05-08T11:07:18.918676"
"19529","267","1","15903","3.99","2022-05-09T21:09:23.445972"
"19531","268","2","11828","6.99","2022-06-01T00:58:02.685299"
"19533","268","2","12694","4.99","2022-05-08T05:28:17.667322"
"19536","268","2","14373","4.99","2022-05-11T18:06:32.902028"
"19538","268","2","15183","2.99","2022-05-15T09:31:25.676889"
"19547","269","2","14693","6.99","2022-05-26T13:27:47.811087"
"19556","270","1","12192","2.99","2022-05-04T17:54:00.554334"
"19560","270","2","15620","6.99","2022-05-16T10:25:06.115774"
"19562","271","1","10599","3.99","2022-05-24T15:31:26.294952"
"19563","271","1","11431","2.99","2022-05-31T07:16:58.967704"
"19565","271","2","14234","0.99","2022-05-28T19:40:47.642393"
"19567","271","1","15244","2.99","2022-05-04T23:41:39.787989"
"19569","272","2","11003","2.99","2022-05-24T20:57:34.709949"
"19570","272","2","11597","8.99","2022-05-25T23:30:58.848897"
"19573","272","2","13274","2.99","2022-05-25T21:26:17.28201"
"19577","273","1","10768","6.99","2022-05-01T23:04:55.925527"
"19579","273","2","11509","4.99","2022-05-31T00:09:53.033374"
"19586","273","2","15372","2.99","2022-05-18T22:23:30.561958"
"19591","274","2","11363","2.99","2022-05-05T17:30:29.839401"
"19593","274","1","13103","2.99","2022-05-02T00:54:20.416739"
"19604","275","1","10479","6.99","2022-05-08T19:17:17.374482"
"19626","276","2","12251","4.99","2022-05-13T15:11:01.851556"
"19627","276","1","12650","4.99","2022-05-10T07:35:32.040205"
"19632","277","2","11074","3.99","2022-05-03T01:23:18.054162"
"19633","277","2","11162","4.99","2022-05-11T14:07:47.806458"
"19649","278","1","12787","0.99","2022-05-04T14:03:30.683499"
"19654","278","1","14986","4.99","2022-05-10T12:06:38.472318"
"19655","278","1","16019","4.99","2022-05-17T19:06:24.540422"
"19656","279","2","11250","6.99","2022-05-03T12:41:25.846574"
"19659","279","2","12935","2.99","2022-05-23T18:19:13.33589"
"19660","279","1","12949","4.99","2022-05-27T02:22:13.065795"
"19662","279","1","13233","2.99","2022-05-11T20:29:15.615051"
"19676","280","1","13321","4.99","2022-05-14T03:06:03.798186"
"19695","284","1","10535","4.99","2022-05-12T20:01:28.468761"
"19701","284","2","15135","3.99","2022-05-25T06:12:03.39413"
"19714","286","1","12656","0.99","2022-05-14T05:04:46.964928"
"19729","288","1","10927","9.99","2022-05-20T14:03:13.200589"
"19735","288","2","14113","0.99","2022-05-05T04:14:11.242663"
"19746","289","2","13336","5.99","2022-05-04T20:09:34.361923"
"19750","289","2","14917","4.99","2022-05-11T20:02:26.186298"
"19752","290","1","11596","6.99","2022-05-09T13:59:27.077742"
"19753","290","2","12193","3.99","2022-05-31T07:54:04.867101"
"19765","292","1","13715","2.99","2022-05-16T16:17:30.360836"
"19770","293","1","11576","2.99","2022-05-09T11:32:26.29936"
"19771","293","2","13013","6.99","2022-05-31T02:23:12.467701"
"19772","293","1","13029","2.99","2022-05-07T11:53:19.880237"
"19773","293","2","13504","5.99","2022-05-26T20:33:44.463047"
"19774","293","1","13817","4.99","2022-05-25T01:53:11.345777"
"19775","293","1","14248","6.99","2022-05-01T15:34:01.016769"
"19781","294","2","10600","2.99","2022-05-19T06:24:10.102932"
"19809","297","2","10264","4.99","2022-05-11T22:27:26.47209"
"19811","297","2","11413","0.99","2022-05-30T16:37:19.043835"
"19821","297","1","15711","4.99","2022-05-23T16:18:32.303042"
"19824","298","2","11288","6.99","2022-05-29T13:31:26.607756"
"19828","298","1","13244","4.99","2022-05-13T01:37:15.011866"
"19833","299","2","10440","2.99","2022-05-14T12:40:48.261738"
"19834","299","1","11629","6.99","2022-05-14T02:35:23.068574"
"19846","300","1","13296","0.99","2022-05-22T05:15:55.628137"
"19860","302","2","12516","4.99","2022-05-14T19:23:40.838844"
"19869","303","1","11253","4.99","2022-05-27T03:03:10.893468"
"19876","303","2","14795","4.99","2022-05-29T17:04:41.437891"
"19878","304","1","10631","0.99","2022-05-24T09:12:06.859429"
"19886","305","2","10929","4.99","2022-05-18T00:06:22.123618"
"19888","305","2","11035","5.99","2022-05-22T09:05:30.498378"
"19894","305","1","15612","6.99","2022-05-24T23:53:05.684221"
"19904","306","1","13873","0.99","2022-05-29T04:55:49.974711"
"19911","307","2","12391","4.99","2022-05-20T23:25:01.886362"
"19914","307","2","15515","4.99","2022-05-09T14:53:06.38787"
"19917","308","1","10819","4.99","2022-05-15T04:06:40.152919"
"19959","313","2","10933","7.99","2022-05-13T17:39:39.278441"
"19963","313","1","14325","4.99","2022-05-03T12:04:57.212295"
"19974","314","2","14682","4.99","2022-05-22T15:25:05.602941"
"19975","314","2","14815","4.99","2022-05-31T09:52:09.615679"
"19983","316","1","10438","7.99","2022-05-11T10:40:45.46522"
"19984","316","1","12028","0.99","2022-05-12T20:18:33.198732"
"19989","316","2","15840","2.99","2022-05-29T17:57:57.885761"
"19999","317","1","15204","2.99","2022-05-25T09:46:30.341608"
"20006","319","1","12018","4.99","2022-05-21T12:02:56.319022"
"20008","319","1","13548","3.99","2022-05-06T15:34:37.321653"
"20010","319","2","15396","5.99","2022-05-16T20:33:51.782504"
"20011","320","1","11208","0.99","2022-05-12T21:59:15.734355"
"20014","320","1","15302","2.99","2022-05-28T04:37:43.006185"
"20018","321","1","12398","4.99","2022-05-09T23:09:26.938303"
"20021","321","2","15888","5.99","2022-05-07T03:57:01.208178"
"20023","322","2","11456","0.99","2022-05-28T00:03:55.950409"
"20024","322","2","13180","4.99","2022-05-22T19:24:18.251816"
"20038","323","1","15728","0.99","2022-05-28T04:10:07.721279"
"20043","324","1","13386","2.99","2022-05-14T22:42:49.771563"
"20046","324","1","15263","4.99","2022-05-23T17:50:03.116325"
"20047","325","2","10326","4.99","2022-05-07T02:53:09.68203"
"20051","325","2","13054","4.99","2022-05-15T11:30:47.18538"
"20059","326","2","11485","4.99","2022-05-25T08:09:46.158394"
"20066","327","1","13360","4.99","2022-05-03T14:51:32.770343"
"20069","327","2","15365","3.99","2022-05-26T07:43:41.18084"
"20072","327","1","15916","9.99","2022-05-06T14:25:10.298388"
"20073","327","2","15969","7.99","2022-05-18T21:17:36.361155"
"20093","329","2","15011","4.99","2022-05-10T07:46:03.620458"
"20098","330","1","12740","4.99","2022-05-18T23:46:15.831405"
"20104","331","1","14256","7.99","2022-05-24T23:07:52.534973"
"20112","332","2","11564","2.99","2022-05-28T06:33:01.414489"
"20117","332","1","15210","3.99","2022-05-10T19:24:32.32194"
"20121","333","1","13579","3.99","2022-05-15T17:39:18.32468"
"20124","333","1","14740","2.99","2022-05-30T11:51:27.112384"
"20125","333","2","15253","2.99","2022-05-13T07:53:14.654845"
"20126","333","1","15313","4.99","2022-05-07T02:25:52.55106"
"20135","334","1","14984","7.99","2022-05-28T00:58:01.118493"
"20139","335","2","10606","4.99","2022-05-23T17:41:06.085902"
"20144","335","2","15101","0.99","2022-05-01T12:15:37.54726"
"20151","336","1","14295","2.99","2022-05-13T08:58:24.840769"
"20152","336","1","15073","10.99","2022-05-22T09:06:43.548951"
"20161","337","2","13892","3.99","2022-05-12T05:28:29.471338"
"20162","337","2","14118","5.99","2022-05-07T22:23:24.653892"
"20166","338","1","10897","0.99","2022-05-09T20:43:02.365182"
"20171","338","1","13284","3.99","2022-05-20T08:55:21.56646"
"20175","339","2","10338","3.99","2022-05-10T08:31:28.227603"
"20177","339","1","11550","2.99","2022-05-09T23:58:47.669871"
"20186","340","1","10292","2.99","2022-05-01T07:42:47.869222"
"20196","340","2","14718","0.99","2022-05-15T13:54:42.040319"
"20198","340","2","15306","2.99","2022-05-29T19:47:59.054934"
"20201","341","1","11305","6.99","2022-05-26T08:48:50.478748"
"20204","341","2","13074","8.99","2022-05-10T13:07:46.201897"
"20208","341","2","15938","6.99","2022-05-30T20:02:05.656537"
"20211","342","2","11446","0.99","2022-05-21T23:46:23.444126"
"20212","342","1","11568","0.99","2022-05-08T06:52:09.54027"
"20217","342","2","13368","4.99","2022-05-25T05:36:25.371305"
"20229","343","2","13279","4.99","2022-05-18T16:58:21.899872"
"20232","343","2","15973","5.99","2022-05-23T08:31:06.439816"
"20234","344","2","12183","5.99","2022-05-20T05:59:50.719156"
"20244","345","1","14702","10.99","2022-05-01T03:33:08.887049"
"20245","345","1","15551","4.99","2022-05-21T20:06:40.512799"
"20259","347","1","12195","2.99","2022-05-31T08:53:22.9223"
"20267","348","2","10972","2.99","2022-05-27T04:30:27.542905"
"20272","348","2","12937","4.99","2022-05-01T15:14:07.04635"
"20285","349","1","13258","4.99","2022-05-03T10:46:12.335946"
"20292","350","2","11504","0.99","2022-05-17T03:45:43.942976"
"20293","350","2","11595","6.99","2022-05-09T17:43:40.944644"
"20295","350","1","11800","0.99","2022-05-11T00:58:07.87919"
"20300","350","1","15807","0.99","2022-05-07T09:55:02.655346"
"20303","351","1","14368","6.99","2022-05-12T08:36:16.289315"
"20309","352","1","11823","6.99","2022-05-29T05:17:59.259392"
"20311","352","2","12234","5.99","2022-05-19T16:50:49.904429"
"20318","353","1","12928","5.99","2022-05-26T05:51:07.342359"
"20325","354","2","12243","6.99","2022-05-30T18:04:42.681557"
"20327","354","1","12998","4.99","2022-05-05T12:10:15.15707"
"20332","355","1","10498","0.99","2022-05-24T20:54:01.117753"
"20334","355","2","13821","1.99","2022-05-27T07:27:42.063171"
"20355","357","1","14926","0.99","2022-05-14T09:16:03.611437"
"20364","359","1","12611","1.99","2022-05-02T16:28:18.522644"
"20367","359","2","14598","5.99","2022-05-01T16:15:46.071268"
"20368","359","1","15104","2.99","2022-05-30T19:02:32.898408"
"20375","360","1","12773","5.99","2022-05-22T16:24:57.81987"
"20378","360","1","12990","4.99","2022-05-04T14:49:29.865459"
"20380","360","1","14700","4.99","2022-05-19T01:24:23.83817"
"20398","362","1","13603","6.99","2022-05-12T12:50:03.73187"
"20405","362","1","14950","2.99","2022-05-22T21:06:49.390104"
"20411","363","1","14983","5.99","2022-05-03T11:50:00.284662"
"20412","363","2","15279","4.99","2022-05-23T11:38:52.65951"
"20420","364","2","13936","0.99","2022-05-24T08:49:52.724472"
"20427","365","1","13619","2.99","2022-05-13T23:57:35.341575"
"20432","366","2","12413","2.99","2022-05-20T13:54:35.446819"
"20446","367","2","12911","6.99","2022-05-01T18:34:23.814996"
"20455","368","2","13189","8.99","2022-05-06T18:03:34.282131"
"20465","369","2","10713","2.99","2022-05-14T13:32:07.212547"
"20474","370","1","13039","0.99","2022-05-15T23:59:44.084453"
"20481","371","2","12397","9.99","2022-05-09T16:29:40.568568"
"20484","371","2","13143","3.99","2022-05-02T05:13:32.793218"
"20495","372","2","13402","4.99","2022-05-09T20:22:41.992794"
"20517","374","1","10695","2.99","2022-05-24T11:39:09.430175"
"20520","374","1","13337","2.99","2022-05-08T23:44:41.631393"
"20525","374","2","15202","4.99","2022-05-03T06:48:51.360169"
"20529","375","1","10640","0.99","2022-05-05T03:13:59.279699"
"20531","375","1","10859","5.99","2022-05-25T18:36:32.066974"
"20543","376","1","11851","4.99","2022-05-25T07:29:22.026868"
"20548","376","1","15382","2.99","2022-05-15T14:52:48.956862"
"20549","377","1","10738","3.99","2022-05-15T12:45:42.790463"
"20562","378","2","14502","4.99","2022-05-09T01:19:52.331005"
"20573","379","2","15399","4.99","2022-05-16T13:09:46.446013"
"20580","380","1","12636","3.99","2022-05-08T12:01:32.593467"
"20581","380","1","12996","6.99","2022-05-21T18:29:52.235072"
"20586","380","2","15636","2.99","2022-05-11T10:00:57.226946"
"20588","380","2","15748","2.99","2022-05-24T10:41:53.499733"
"20594","381","2","12632","2.99","2022-05-23T08:49:27.162444"
"20609","383","2","10515","4.99","2022-05-07T06:26:26.305904"
"20627","385","1","10655","4.99","2022-05-19T19:21:56.588686"
"20631","385","2","12686","8.99","2022-05-28T10:30:07.129348"
"20632","385","2","13062","7.99","2022-05-06T16:39:45.644233"
"20650","387","2","13034","2.99","2022-05-20T07:22:16.868462"
"20659","388","2","12267","6.99","2022-05-29T18:26:44.126111"
"20662","388","1","12749","2.99","2022-05-01T13:35:06.389207"
"20665","388","2","14853","5.99","2022-05-03T20:37:57.302162"
"20667","389","1","10949","2.99","2022-05-13T11:17:47.500941"
"20697","392","1","10435","4.99","2022-05-11T18:17:38.624635"
"20701","392","1","12368","6.99","2022-05-14T06:16:18.522362"
"20702","392","2","12561","0.99","2022-05-16T09:12:46.205432"
"20708","393","2","12059","2.99","2022-05-29T20:23:11.508137"
"20709","393","1","12113","1.99","2022-05-15T00:17:32.339202"
"20716","393","2","15284","3.99","2022-05-03T05:36:19.519875"
"20717","393","2","15527","0.99","2022-05-05T01:19:49.675566"
"20731","395","1","15856","0.99","2022-05-06T21:47:39.156435"
"20739","396","1","14508","2.99","2022-05-05T06:54:52.301217"
"20745","397","1","10785","1.99","2022-05-22T09:10:06.524447"
"20754","397","1","14790","6.99","2022-05-20T19:00:17.519988"
"20771","400","2","11510","6.99","2022-05-05T09:28:28.00001"
"20774","400","1","12514","2.99","2022-05-12T20:29:06.257075"
"20785","401","2","14433","1.99","2022-05-02T17:43:53.724903"
"20788","402","2","11045","0.99","2022-05-05T10:20:48.802868"
"20790","402","2","11920","0.99","2022-05-27T17:41:20.947361"
"20793","403","1","10547","6.99","2022-05-23T22:03:26.329481"
"20806","403","1","15410","4.99","2022-05-10T01:28:50.983898"
"20809","404","1","12554","8.99","2022-05-30T18:54:08.255931"
"20810","404","2","13412","5.99","2022-05-14T03:40:55.788121"
"20812","404","1","14691","0.99","2022-05-27T13:27:37.969113"
"20814","404","2","14838","4.99","2022-05-18T13:18:03.228565"
"20828","405","2","15383","2.99","2022-05-10T00:49:58.74155"
"20829","405","1","15932","4.99","2022-05-24T17:51:07.612792"
"20830","406","1","10632","1.99","2022-05-06T07:29:44.791171"
"20831","406","1","11603","4.99","2022-05-26T14:53:37.059115"
"20838","407","1","11222","2.99","2022-05-20T05:49:47.080976"
"20851","408","1","12338","4.99","2022-05-30T08:21:22.105438"
"20853","408","2","12900","0.99","2022-05-31T07:56:17.963365"
"20865","409","1","14697","4.99","2022-05-21T15:59:57.191406"
"20873","410","1","13460","4.99","2022-05-22T22:15:24.381585"
"20874","410","2","13748","2.99","2022-05-06T23:57:04.876474"
"20886","411","2","13656","7.99","2022-05-03T21:26:25.71977"
"20898","412","1","15781","8.99","2022-05-28T02:47:36.127299"
"20904","413","1","13010","3.99","2022-05-28T01:21:12.333485"
"20909","413","1","15678","2.99","2022-05-31T15:01:53.252761"
"20915","414","1","13404","0.99","2022-05-09T20:16:46.325931"
"20918","414","1","15140","6.99","2022-05-21T20:59:08.953762"
"20919","414","2","15481","0.99","2022-05-26T04:58:57.470252"
"20920","415","1","10263","5.99","2022-05-17T19:51:08.922667"
"20921","415","1","10553","2.99","2022-05-26T14:25:35.299848"
"20937","416","1","14239","4.99","2022-05-16T12:36:59.622338"
"20939","416","2","15470","4.99","2022-05-09T11:20:52.161798"
"20950","417","2","14121","4.99","2022-05-24T16:52:18.311662"
"20966","418","1","13970","0.99","2022-05-17T12:39:21.206733"
"20967","418","1","14484","0.99","2022-05-06T21:00:14.622225"
"20978","419","1","12460","7.99","2022-05-24T06:58:09.738701"
"20979","419","1","12720","5.99","2022-05-13T17:15:05.732461"
"20985","420","2","11236","5.99","2022-05-26T09:32:09.162428"
"20991","421","1","12279","4.99","2022-05-15T17:39:44.398218"
"20993","421","1","13872","4.99","2022-05-31T18:09:46.948509"
"20995","421","1","14887","3.99","2022-05-01T10:04:56.391052"
"21003","422","2","13709","0.99","2022-05-27T03:11:32.632123"
"21035","426","2","11876","0.99","2022-05-07T08:00:37.972944"
"21038","426","2","12707","4.99","2022-05-21T11:57:15.494275"
"21041","426","2","14151","6.99","2022-05-27T12:30:51.419023"
"21043","427","1","10417","4.99","2022-05-30T14:27:16.795309"
"21053","428","2","11536","0.99","2022-05-25T17:56:52.334288"
"21054","429","1","12259","2.99","2022-05-22T07:50:49.891566"
"21055","429","1","12953","4.99","2022-05-13T21:56:15.290579"
"21058","430","1","12965","4.99","2022-05-18T01:32:03.087831"
"21074","432","1","12767","6.99","2022-05-08T07:26:19.519911"
"21085","433","2","15476","4.99","2022-05-23T01:03:43.909603"
"21089","434","2","12030","2.99","2022-05-08T09:48:00.687669"
"21091","434","2","12624","7.99","2022-05-24T06:34:51.563874"
